curve_date,contract_month,market,region,price,currency,unit,contract_type,source_note
2026-05-09,2027-09-01,JEPX_TOKYO,Tokyo,16.6176,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-10-01,JEPX_TOKYO,Tokyo,16.6851,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-11-01,JEPX_TOKYO,Tokyo,17.2992,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-12-01,JEPX_TOKYO,Tokyo,17.3654,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-01-01,JEPX_TOKYO,Tokyo,17.4959,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-02-01,JEPX_TOKYO,Tokyo,16.9996,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-03-01,JEPX_TOKYO,Tokyo,16.3577,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-04-01,JEPX_TOKYO,Tokyo,15.7647,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-05-01,JEPX_TOKYO,Tokyo,14.9275,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-06-01,JEPX_TOKYO,Tokyo,14.4015,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2026-07-01,JEPX_KANSAI,Kansai,15.0368,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2026-08-01,JEPX_KANSAI,Kansai,15.276,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2026-09-01,JEPX_KANSAI,Kansai,15.7176,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2026-10-01,JEPX_KANSAI,Kansai,16.0443,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2026-11-01,JEPX_KANSAI,Kansai,16.4276,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2026-12-01,JEPX_KANSAI,Kansai,16.7796,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-01-01,JEPX_KANSAI,Kansai,16.7579,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-02-01,JEPX_KANSAI,Kansai,16.5739,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-03-01,JEPX_KANSAI,Kansai,15.9417,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-04-01,JEPX_KANSAI,Kansai,15.2703,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-05-01,JEPX_KANSAI,Kansai,14.6237,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-06-01,JEPX_KANSAI,Kansai,14.0962,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-07-01,JEPX_KANSAI,Kansai,14.1515,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-08-01,JEPX_KANSAI,Kansai,14.5384,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-09-01,JEPX_KANSAI,Kansai,14.7537,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-10-01,JEPX_KANSAI,Kansai,15.0085,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-11-01,JEPX_KANSAI,Kansai,15.4371,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-12-01,JEPX_KANSAI,Kansai,15.6651,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-01-01,JEPX_KANSAI,Kansai,15.9011,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-02-01,JEPX_KANSAI,Kansai,15.553,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-03-01,JEPX_KANSAI,Kansai,14.9874,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-04-01,JEPX_KANSAI,Kansai,14.1845,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-05-01,JEPX_KANSAI,Kansai,13.4649,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-05-09,2028-06-01,JEPX_KANSAI,Kansai,13.1315,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Kansai area day-ahead forward proxy; physical spot reference.
2026-06-08,2026-07-01,JKM,Japan/Korea,13.0847,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2026-08-01,JKM,Japan/Korea,13.0833,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2026-09-01,JKM,Japan/Korea,12.9661,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2026-10-01,JKM,Japan/Korea,12.7699,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2026-11-01,JKM,Japan/Korea,12.7866,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2026-12-01,JKM,Japan/Korea,12.5987,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-01-01,JKM,Japan/Korea,12.3093,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-02-01,JKM,Japan/Korea,11.7273,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-03-01,JKM,Japan/Korea,10.8028,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-04-01,JKM,Japan/Korea,10.0097,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-05-01,JKM,Japan/Korea,9.1994,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-06-01,JKM,Japan/Korea,8.6302,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-07-01,JKM,Japan/Korea,8.3375,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-08-01,JKM,Japan/Korea,8.1644,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-09-01,JKM,Japan/Korea,7.9102,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-10-01,JKM,Japan/Korea,7.7098,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-11-01,JKM,Japan/Korea,7.482,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2027-12-01,JKM,Japan/Korea,7.2666,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2028-01-01,JKM,Japan/Korea,6.8122,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2028-02-01,JKM,Japan/Korea,6.358,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2028-03-01,JKM,Japan/Korea,5.7064,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2028-04-01,JKM,Japan/Korea,5.0162,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2028-05-01,JKM,Japan/Korea,4.3932,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2028-06-01,JKM,Japan/Korea,3.9793,USD,MMBtu,financial_forward_proxy,Synthetic LNG forward proxy. Replace with licensed JKM forward assessments.
2026-06-08,2026-07-01,DES_JAPAN_LNG,Japan,13.4144,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2026-08-01,DES_JAPAN_LNG,Japan,13.5588,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2026-09-01,DES_JAPAN_LNG,Japan,13.5287,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2026-10-01,DES_JAPAN_LNG,Japan,13.4976,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2026-11-01,DES_JAPAN_LNG,Japan,13.5371,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2026-12-01,DES_JAPAN_LNG,Japan,13.4742,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-01-01,DES_JAPAN_LNG,Japan,13.2534,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-02-01,DES_JAPAN_LNG,Japan,12.7668,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-03-01,DES_JAPAN_LNG,Japan,11.9737,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-04-01,DES_JAPAN_LNG,Japan,11.0766,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-05-01,DES_JAPAN_LNG,Japan,10.2031,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-06-01,DES_JAPAN_LNG,Japan,9.8035,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-07-01,DES_JAPAN_LNG,Japan,9.6426,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-08-01,DES_JAPAN_LNG,Japan,9.5645,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-09-01,DES_JAPAN_LNG,Japan,9.4103,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-10-01,DES_JAPAN_LNG,Japan,9.1907,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-11-01,DES_JAPAN_LNG,Japan,9.2264,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2027-12-01,DES_JAPAN_LNG,Japan,9.0453,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2028-01-01,DES_JAPAN_LNG,Japan,8.6412,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2028-02-01,DES_JAPAN_LNG,Japan,8.3098,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2028-03-01,DES_JAPAN_LNG,Japan,7.5818,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2028-04-01,DES_JAPAN_LNG,Japan,6.9013,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2028-05-01,DES_JAPAN_LNG,Japan,6.3174,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2028-06-01,DES_JAPAN_LNG,Japan,5.9796,USD,MMBtu,physical_forward_proxy,Synthetic DES Japan LNG delivered forward proxy.
2026-06-08,2026-07-01,JCC,Japan,72.9408,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2026-08-01,JCC,Japan,73.2778,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2026-09-01,JCC,Japan,73.6731,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2026-10-01,JCC,Japan,73.9544,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2026-11-01,JCC,Japan,74.1275,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2026-12-01,JCC,Japan,74.4099,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-01-01,JCC,Japan,74.6305,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-02-01,JCC,Japan,74.9622,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-03-01,JCC,Japan,75.3326,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-04-01,JCC,Japan,75.6225,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-05-01,JCC,Japan,75.8945,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-06-01,JCC,Japan,76.2484,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-07-01,JCC,Japan,76.4167,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-08-01,JCC,Japan,76.7589,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-09-01,JCC,Japan,77.106,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-10-01,JCC,Japan,77.3877,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-11-01,JCC,Japan,77.7137,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2027-12-01,JCC,Japan,77.9586,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2028-01-01,JCC,Japan,78.2011,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2028-02-01,JCC,Japan,78.5401,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2028-03-01,JCC,Japan,78.7366,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2028-04-01,JCC,Japan,78.984,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2028-05-01,JCC,Japan,79.4314,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2028-06-01,JCC,Japan,79.6789,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-06-08,2026-07-01,JCC_LINKED_LNG,Japan,11.0593,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2026-08-01,JCC_LINKED_LNG,Japan,11.1088,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2026-09-01,JCC_LINKED_LNG,Japan,11.2531,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2026-10-01,JCC_LINKED_LNG,Japan,11.4091,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2026-11-01,JCC_LINKED_LNG,Japan,11.5656,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2026-12-01,JCC_LINKED_LNG,Japan,11.6781,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-01-01,JCC_LINKED_LNG,Japan,11.7791,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-02-01,JCC_LINKED_LNG,Japan,11.8095,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-03-01,JCC_LINKED_LNG,Japan,11.7638,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-04-01,JCC_LINKED_LNG,Japan,11.6803,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-05-01,JCC_LINKED_LNG,Japan,11.6155,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-06-01,JCC_LINKED_LNG,Japan,11.5837,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-07-01,JCC_LINKED_LNG,Japan,11.5524,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-08-01,JCC_LINKED_LNG,Japan,11.6615,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-09-01,JCC_LINKED_LNG,Japan,11.8015,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-10-01,JCC_LINKED_LNG,Japan,11.9675,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-11-01,JCC_LINKED_LNG,Japan,12.1455,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2027-12-01,JCC_LINKED_LNG,Japan,12.2723,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2028-01-01,JCC_LINKED_LNG,Japan,12.3404,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2028-02-01,JCC_LINKED_LNG,Japan,12.3539,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2028-03-01,JCC_LINKED_LNG,Japan,12.3167,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2028-04-01,JCC_LINKED_LNG,Japan,12.2235,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2028-05-01,JCC_LINKED_LNG,Japan,12.1522,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2028-06-01,JCC_LINKED_LNG,Japan,12.1185,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-06-08,2026-07-01,NEWCASTLE_COAL,Australia,137.6298,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2026-08-01,NEWCASTLE_COAL,Australia,138.825,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2026-09-01,NEWCASTLE_COAL,Australia,142.0994,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2026-10-01,NEWCASTLE_COAL,Australia,146.1496,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2026-11-01,NEWCASTLE_COAL,Australia,150.6085,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2026-12-01,NEWCASTLE_COAL,Australia,153.4117,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-01-01,NEWCASTLE_COAL,Australia,156.1795,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-02-01,NEWCASTLE_COAL,Australia,155.9632,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-03-01,NEWCASTLE_COAL,Australia,155.7762,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-04-01,NEWCASTLE_COAL,Australia,154.5109,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-05-01,NEWCASTLE_COAL,Australia,153.5946,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-06-01,NEWCASTLE_COAL,Australia,153.0764,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-07-01,NEWCASTLE_COAL,Australia,152.6866,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-08-01,NEWCASTLE_COAL,Australia,155.0462,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-09-01,NEWCASTLE_COAL,Australia,158.9953,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-10-01,NEWCASTLE_COAL,Australia,162.8467,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-11-01,NEWCASTLE_COAL,Australia,166.8005,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2027-12-01,NEWCASTLE_COAL,Australia,171.3957,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2028-01-01,NEWCASTLE_COAL,Australia,173.4257,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2028-02-01,NEWCASTLE_COAL,Australia,174.1036,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2028-03-01,NEWCASTLE_COAL,Australia,172.9987,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2028-04-01,NEWCASTLE_COAL,Australia,172.0418,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2028-05-01,NEWCASTLE_COAL,Australia,169.9258,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2028-06-01,NEWCASTLE_COAL,Australia,169.6204,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-06-08,2026-07-01,CFR_JAPAN_COAL,Japan,145.1444,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2026-08-01,CFR_JAPAN_COAL,Japan,147.1938,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2026-09-01,CFR_JAPAN_COAL,Japan,150.9284,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2026-10-01,CFR_JAPAN_COAL,Japan,154.5887,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2026-11-01,CFR_JAPAN_COAL,Japan,159.2676,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2026-12-01,CFR_JAPAN_COAL,Japan,162.4929,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2027-01-01,CFR_JAPAN_COAL,Japan,164.1357,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2027-02-01,CFR_JAPAN_COAL,Japan,165.2137,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2027-03-01,CFR_JAPAN_COAL,Japan,164.3623,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2027-04-01,CFR_JAPAN_COAL,Japan,163.4304,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2027-05-01,CFR_JAPAN_COAL,Japan,161.2543,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-06-08,2027-06-01,CFR_JAPAN_COAL,Japan,160.5482,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
