month,area,generation_type,generation_gwh,source,source_note
2026-01-01,Tokyo,Nuclear,0.0,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Tokyo,Solar,1865.09,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Tokyo,Hydro,1191.95,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Tokyo,Wind,902.68,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Tokyo,Biomass,1159.6,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Tokyo,Oil,663.56,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Tokyo,Other,1587.36,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Kansai,Gas,3853.64,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Kansai,Coal,2519.3,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Kansai,Nuclear,3651.78,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Kansai,Solar,794.4,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Kansai,Hydro,818.25,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Kansai,Wind,325.87,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Kansai,Biomass,255.11,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Kansai,Oil,137.91,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-01-01,Kansai,Other,87.9,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Tokyo,Gas,12599.05,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Tokyo,Coal,5390.92,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Tokyo,Nuclear,0.0,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Tokyo,Solar,2120.0,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Tokyo,Hydro,773.98,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Tokyo,Wind,442.67,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Tokyo,Biomass,1243.62,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Tokyo,Oil,1176.33,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Tokyo,Other,1713.11,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Kansai,Gas,3451.77,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Kansai,Coal,2252.25,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Kansai,Nuclear,3491.71,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Kansai,Solar,1045.0,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Kansai,Hydro,736.48,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Kansai,Wind,271.36,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Kansai,Biomass,358.64,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Kansai,Oil,262.24,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-02-01,Kansai,Other,461.09,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Tokyo,Gas,13029.83,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Tokyo,Coal,5758.84,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Tokyo,Nuclear,0.0,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Tokyo,Solar,2665.42,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Tokyo,Hydro,1464.22,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Tokyo,Wind,339.81,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Tokyo,Biomass,690.48,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Tokyo,Oil,635.29,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Tokyo,Other,826.65,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Kansai,Gas,3216.47,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Kansai,Coal,2243.37,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Kansai,Nuclear,3619.29,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Kansai,Solar,1167.55,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Kansai,Hydro,832.26,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Kansai,Wind,268.39,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Kansai,Biomass,562.09,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Kansai,Oil,12.03,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-03-01,Kansai,Other,311.7,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Tokyo,Gas,12250.0,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Tokyo,Coal,5127.55,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Tokyo,Nuclear,0.0,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Tokyo,Solar,3241.13,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Tokyo,Hydro,1308.91,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Tokyo,Wind,369.2,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Tokyo,Biomass,813.18,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Tokyo,Oil,638.33,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Tokyo,Other,1300.15,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Kansai,Gas,3182.26,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Kansai,Coal,2202.98,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Kansai,Nuclear,3263.25,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Kansai,Solar,1299.19,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Kansai,Hydro,881.76,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Kansai,Wind,142.8,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Kansai,Biomass,318.02,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Kansai,Oil,244.65,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-04-01,Kansai,Other,210.61,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Tokyo,Gas,11993.82,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Tokyo,Coal,5237.87,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Tokyo,Nuclear,0.0,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Tokyo,Solar,3250.58,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Tokyo,Hydro,1623.57,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Tokyo,Wind,484.31,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Tokyo,Biomass,1105.29,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Tokyo,Oil,438.77,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Tokyo,Other,892.16,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Kansai,Gas,3162.15,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Kansai,Coal,2258.9,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Kansai,Nuclear,3193.27,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Kansai,Solar,1372.33,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Kansai,Hydro,800.43,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Kansai,Wind,239.97,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Kansai,Biomass,362.21,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Kansai,Oil,320.49,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-05-01,Kansai,Other,172.86,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Tokyo,Gas,11698.99,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Tokyo,Coal,5054.08,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Tokyo,Nuclear,0.0,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Tokyo,Solar,2837.4,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Tokyo,Hydro,1700.56,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Tokyo,Wind,854.34,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Tokyo,Biomass,1164.94,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Tokyo,Oil,1139.78,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Tokyo,Other,1014.61,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Kansai,Gas,3088.21,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Kansai,Coal,2004.55,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Kansai,Nuclear,3176.63,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Kansai,Solar,1198.28,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Kansai,Hydro,1132.98,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Kansai,Wind,267.37,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Kansai,Biomass,373.11,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Kansai,Oil,283.14,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
2026-06-01,Kansai,Other,283.57,synthetic_regional_generation_mix,Synthetic monthly Tokyo/Kansai generation mix for dashboard workflow. Replace with OCCTO/TSO/METI/vendor regional generation data before production use.
